system:index,EVI,NDVI,.geo
20160726T174911_20160726T225145_T20XNQ_4569_0,0.07104237394693827,0.07001239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_4738_0,-6.072226358897989,-0.17044623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_5345_0,20.184381778741866,-0.119317815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_5520_0,-2.1025277580911883,-0.17581983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_5615_0,-0.026418161760436626,-0.018962285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_5951_0,0.136986301369863,0.116294794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_6131_0,0.03579135743986526,0.03928365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_6440_0,-0.920709866492999,-0.12939022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_8231_0,-2.9134956874682905,-0.18418731,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_8236_0,0.04412017906336088,0.038671948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160726T174911_20160726T225145_T20XNQ_8365_0,0.062210492297748575,0.04228446,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_237_0,-0.0954232995658466,-0.037193723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_315_0,-0.6354095368469086,-0.03726002,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_445_0,0.11819960861056751,0.08459384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_823_0,0.07263584299483168,0.077496275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_1221_0,-4.069672798307016E-4,-4.214075E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_1301_0,0.18478615736206333,0.2747573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_1560_0,-0.45899007589025104,-0.038211532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_1643_0,-0.41463053457722493,-0.033767488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_1889_0,0.20969498910675383,0.18043351,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_2063_0,0.20382051892406572,0.21096396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_2085_0,0.06175108431963537,0.09578107,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_2611_0,-0.3317933641327173,-0.027712816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_3007_0,0.18170095539534611,0.20208605,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_3585_0,-0.030123111848423992,-0.12568305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_3984_0,-0.47382166397214276,-0.06072681,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_4124_0,0.15277327278624717,0.23031785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_4410_0,0.07275839931521506,0.06841046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_4464_0,0.28348816302067725,0.36384615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_4528_0,0.08473997129775165,0.092744954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_4729_0,0.22775489829027828,0.26564774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_4779_0,0.08249967519812913,0.07810578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_4805_0,0.14305963880722386,0.0765557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_4943_0,-1.960196292257361,-0.046697408,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_6242_0,0.22738095238095238,0.30438247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_6336_0,0.14679221007076437,0.15776241,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_6362_0,2.5302461410095956,-0.100090764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_6453_0,-0.16243336469112576,-0.038976673,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_6741_0,0.001002070946623021,7.46826E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_6747_0,0.3048849597642525,0.37257618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_7025_0,-1.1447440836543754,-0.069091514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_7132_0,-0.3588516746411483,-0.02610966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_7263_0,0.5373353623340505,0.5366876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_7481_0,0.03424657534246575,0.01260375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_7666_0,-0.7751427316644708,-0.47638327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_8166_0,0.5241738564219437,0.52047414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_8418_0,0.6278283626846954,0.58407307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_8711_0,-0.24941891650277132,-0.05027933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_8839_0,-1.4115874079035498,-0.07172637,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_8864_0,0.35459411239964317,0.47221044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_9030_0,0.4821447778853394,0.47979662,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_9064_0,-0.07143560941964724,-0.3318078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_9175_0,-0.3063405366896224,-0.030235557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_9296_0,0.0813131007798803,0.0866903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_9662_0,0.29787633903401617,0.40832976,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180918T145959_20180918T145959_T22WES_9858_0,-1.5086206896551724,-0.18345952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_150_0,0.005701254275940707,0.0025906735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_272_0,-0.3220858895705522,-0.010001588,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_449_0,-0.09338384283323056,-0.014041595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_494_0,0.08682439765574126,0.022975301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_624_0,0.014564392267631742,0.0020850445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_724_0,0.015577507598784193,0.0023488973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_750_0,-0.09022634817982685,-0.06452816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_913_0,0.14715342553875843,0.115896136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_1189_0,0.2576977036107214,-0.2532656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_1592_0,0.7487859868192854,-0.21376409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_1905_0,-0.4088159031979257,-0.03568465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_2123_0,0.05745888098829276,0.042395335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_2642_0,-0.16451983165412576,-0.017145136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_2643_0,-0.12427784495499127,-0.012947022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_2956_0,-0.005177445166148922,-6.761325E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_3609_0,-0.007550208889112599,-0.0020166712,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_3645_0,-0.17881497196544932,-0.23790322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_4285_0,-0.2650356778797146,-0.24761905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_4295_0,-0.25,-0.2786127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_5305_0,0.013110614742157911,0.0016412376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_5647_0,0.026096033402922755,0.0042052143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_5703_0,-0.046299135340651255,-0.008014437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_6739_0,0.06157796248748858,0.03291846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_6835_0,-0.023578489162963637,-0.0037474777,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_6837_0,-0.7930449533502969,-0.29127726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_6841_0,0.9551696284329564,-0.069589525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_7252_0,0.6950007417297137,-0.23325865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_7474_0,-1.2466755319148937,-0.05871301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_7559_0,0.06493174497673705,0.011862507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_8857_0,4.445350734094617,-0.18385246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_8958_0,0.009963399755998375,0.0027079303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_9866_0,-0.03620447422457581,-0.004393731,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916T180011_20200916T180006_T19XEF_9913_0,-0.03667209957030671,-0.009538491,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180923T182051_20180923T182052_T20XMM_2813_0,0.15123015574448875,0.046270717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180923T182051_20180923T182052_T20XMM_5186_0,-0.005756331965161678,-0.0013024521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180923T182051_20180923T182052_T20XMM_5919_0,-0.03785929574358597,-0.006239021,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_501_0,-0.035803497085761866,-0.0054464852,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_1804_0,-0.23198352779684284,-0.04485733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_2368_0,0.015779981965734897,0.0015242796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_2609_0,-0.027114093959731547,-0.0071809455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_2813_0,0.08427836648695544,0.026928026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_2966_0,-0.04122055674518201,-0.0057829516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_3378_0,-0.0015639662183296842,-1.4102383E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_3507_0,-0.656686626746507,-0.3178744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_4767_0,-0.5542134432286485,-0.053807948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_4908_0,0.030238726790450927,0.0060735215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_5041_0,0.012597217658012924,0.0024580527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_5186_0,-0.021525830997196634,-0.0047756555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_5919_0,-0.00250465149563475,-4.0966817E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_6508_0,0.31040564373897706,-0.16551724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_7474_0,-0.9468643805993203,-0.049312204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_8087_0,-0.013782313938761826,-0.0022659074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_8279_0,-0.003048780487804878,-5.112184E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_9343_0,-0.23987359954036197,-0.013629315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210922T173031_20210922T173034_T19XEG_9846_0,0.10290017811507783,0.042080678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240724T201849_20240724T201850_T21XVL_2323_0,-0.4624942475839853,-0.049919285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240724T201849_20240724T201850_T21XVL_3756_0,-0.2954375467464473,-0.028856691,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240724T201849_20240724T201850_T21XVL_5628_0,3.379220779220779,-0.12913151,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240724T201849_20240724T201850_T21XVL_5858_0,-0.29691087455646004,-0.03311798,"{""type"":""MultiPoint"",""coordinates"":[]}"
20240724T201849_20240724T201850_T21XVL_8672_0,-0.3083866115080857,-0.040945407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_1161_0,0.1312960187658826,0.2301542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_2676_0,0.18064758094761846,0.30517423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_2786_0,0.21690490988191424,0.36931217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_3762_0,0.32892588965066927,0.4546822,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_3856_0,-0.0323807981866753,-0.21390374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_4393_0,0.3319467086401709,0.47296757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_4979_0,0.33783783783783783,0.4717726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_6233_0,0.21938388111508839,0.2869812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_6511_0,0.31805988941807634,0.4441896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_6537_0,0.3844467583712391,0.5394079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_7635_0,0.3109823399558499,0.41663587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_7892_0,0.3481012658227848,0.45008183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_8210_0,0.22888422485677012,0.31809223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_8249_0,0.4204747592467644,0.5861479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_8428_0,0.29331370899915893,0.37175217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_8449_0,0.30542191469809177,0.3948288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_9305_0,-0.04043126684636119,-0.21985815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_9329_0,0.3221227342214458,0.43255132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_9365_0,0.2747315512908385,0.35058308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_9538_0,0.2301449634493867,0.38083035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_9793_0,0.3671684296175753,0.43337336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803T152912_20160803T203554_T21WXR_9920_0,0.3655382493246738,0.5208845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160829T172902_20160829T172859_T19XDE_4542_0,0.07506225542511562,0.08525252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160829T172902_20160829T172859_T19XDE_6480_0,0.054979469691697404,0.052807488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160829T172902_20160829T172859_T19XDE_9181_0,0.06970947893138095,0.07725507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230515T154811_20230515T154812_T21WXT_100_0,-0.28959092750101256,-0.027604401,"{""type"":""MultiPoint"",""coordinates"":[]}"
